,date,item_nbr,unit_sales,onpromotion,weekday,DayFromWagePaid,DayToWagePaid,OilPrice,transactions,type,assortment_1,assortment_2,assortment_3,assortment_4,assortment_5,assortment_6,assortment_7,assortment_8,assortment_9,assortment_10,unit_sales_lag1,d1,ln_unit_sales_lag1,work,weekend,holiday,Sun,Mon,Tue,Wed,Thu,Fri,Sat
679,2014-07-07,123347.0,1.0,0,0,7,8,0.3871230728987677,0.4512721363446035,Work,0,0,0,0,0,0,1,0,0,0,3.0,0,1.0986122886681098,1,0,0,1,0,0,0,0,0,0
680,2014-07-08,123347.0,3.0,0,1,8,7,0.37838060668453594,0.4986048280172388,Holiday,0,0,0,0,0,0,1,0,0,0,1.0,0,0.0,0,0,1,0,1,0,0,0,0,0
681,2014-07-09,123347.0,3.0,0,2,9,6,0.3023884003608269,0.5188902673055111,Holiday,0,0,0,0,0,0,1,0,0,0,3.0,0,1.0986122886681098,0,0,1,0,0,1,0,0,0,0
682,2014-07-12,123347.0,4.0,0,5,12,3,0.2104804222112065,-0.8560117288996097,Holiday,0,0,0,0,0,0,1,0,0,0,3.0,0,1.0986122886681098,0,0,1,0,0,0,0,0,1,0
683,2014-07-13,123347.0,1.0,0,6,13,2,0.2160845672203312,-2.3729118001226364,Holiday,0,0,0,0,0,0,1,0,0,0,4.0,0,1.3862943611198906,0,0,1,0,0,0,0,0,0,1
684,2014-07-14,123347.0,3.0,0,0,14,1,0.221688712229454,0.6518725915286293,Work,0,0,0,0,0,0,1,0,0,0,1.0,0,0.0,1,0,0,1,0,0,0,0,0,0
685,2014-07-15,123347.0,2.0,0,1,0,0,0.14300651630136546,0.4986048280172388,Work,0,0,0,0,0,0,1,0,0,0,3.0,0,1.0986122886681098,1,0,0,0,1,0,0,0,0,0
686,2014-07-16,123347.0,4.0,0,2,1,15,0.23177617324587502,0.5098745165107235,Work,0,0,0,0,0,0,1,0,0,0,2.0,0,0.6931471805599453,1,0,0,0,0,1,0,0,0,0
687,2014-07-17,123347.0,2.0,0,3,2,14,0.36358566386045105,0.22362442877621466,Work,0,0,0,0,0,0,1,0,0,0,4.0,0,1.3862943611198906,1,0,0,0,0,0,1,0,0,0
688,2014-07-18,123347.0,1.0,0,4,3,13,0.3629131664593559,0.42873275935763433,Work,0,0,0,0,0,0,1,0,0,0,2.0,0,0.6931471805599453,1,0,0,0,0,0,0,1,0,0
689,2014-07-19,123347.0,4.0,0,5,4,12,0.3967622023144583,-0.8064250995282775,Weekend,0,0,0,0,0,0,1,0,0,0,1.0,0,0.0,0,1,0,0,0,0,0,0,1,0
690,2014-07-20,123347.0,3.0,0,6,5,11,0.4306112381695636,-2.5554807537170867,Weekend,0,0,0,0,0,0,1,0,0,0,4.0,0,1.3862943611198906,0,1,0,0,0,0,0,0,0,1
691,2014-07-21,123347.0,2.0,0,0,6,10,0.46446027402466694,0.48958907722245115,Work,0,0,0,0,0,0,1,0,0,0,3.0,0,1.0986122886681098,1,0,0,1,0,0,0,0,0,0
692,2014-07-22,123347.0,2.0,0,1,7,9,0.41402296894255897,0.38365400538369593,Work,0,0,0,0,0,0,1,0,0,0,2.0,0,0.6931471805599453,1,0,0,0,1,0,0,0,0,0
693,2014-07-23,123347.0,2.0,0,2,8,8,0.36156817165716665,0.6248253391442663,Work,0,0,0,0,0,0,1,0,0,0,2.0,0,0.6931471805599453,1,0,0,0,0,1,0,0,0,0
694,2014-07-24,123347.0,3.0,0,3,9,7,0.2909559445422157,0.19883111409054854,Work,0,0,0,0,0,0,1,0,0,0,2.0,0,0.6931471805599453,1,0,0,0,0,0,1,0,0,0
695,2014-07-26,123347.0,4.0,0,5,11,5,0.4671502636290455,-0.7996632864321868,Weekend,0,0,0,0,0,0,1,0,0,0,3.0,0,1.0986122886681098,0,1,0,0,0,0,0,0,1,0
696,2014-07-28,123347.0,1.0,0,0,13,3,0.4873251856618895,0.7014592208999616,Work,0,0,0,0,0,0,1,0,0,0,4.0,0,1.3862943611198906,1,0,0,1,0,0,0,0,0,0
697,2014-07-29,123347.0,4.0,0,1,14,2,0.43554288577759126,0.36111462839672676,Work,0,0,0,0,0,0,1,0,0,0,1.0,0,0.0,1,0,0,0,1,0,0,0,0,0
698,2014-07-30,123347.0,2.0,0,2,15,1,0.393848046909716,0.5729847720742371,Work,0,0,0,0,0,0,1,0,0,0,4.0,0,1.3862943611198906,1,0,0,0,0,1,0,0,0,0
699,2014-07-31,123347.0,3.0,0,3,0,0,-0.013685378153716513,0.3205437498201822,Work,0,0,0,0,0,0,1,0,0,0,2.0,0,0.6931471805599453,1,0,0,0,0,0,1,0,0,0
700,2014-08-01,123347.0,8.0,0,4,1,14,-0.038567781994223414,0.7645694764634753,Work,0,0,0,0,0,0,1,0,0,0,3.0,0,1.0986122886681098,1,0,0,0,0,0,0,1,0,0
701,2014-04-01,127547.0,11.0,0,1,1,14,0.0844992424061199,0.577492647471631,Work,0,0,0,0,0,0,0,1,0,0,8.0,0,2.0794415416798357,1,0,0,0,1,0,0,0,0,0
702,2014-04-02,127547.0,5.0,0,2,2,13,0.07844676579626672,0.6946974078038708,Work,0,0,0,0,0,0,0,1,0,0,11.0,0,2.3978952727983707,1,0,0,0,0,1,0,0,0,0
703,2014-04-03,127547.0,2.0,0,3,3,12,0.12484908647180684,0.44676426094720967,Work,0,0,0,0,0,0,0,1,0,0,5.0,0,1.6094379124341003,1,0,0,0,0,0,1,0,0,0
704,2014-04-04,127547.0,4.0,0,4,4,11,0.18335636036705144,0.6406029030351448,Work,0,0,0,0,0,0,0,1,0,0,2.0,0,0.6931471805599453,1,0,0,0,0,0,0,1,0,0
705,2014-04-05,127547.0,12.0,0,5,5,10,0.16699225694041347,-0.44579506773677036,Weekend,0,0,0,0,0,0,0,1,0,0,4.0,0,1.3862943611198906,0,1,0,0,0,0,0,0,1,0
706,2014-04-07,127547.0,2.0,0,0,7,8,0.1342640500871337,0.7780931026556568,Work,0,0,0,0,0,0,0,1,0,0,12.0,0,2.4849066497880004,1,0,0,1,0,0,0,0,0,0
707,2014-04-08,127547.0,8.0,0,1,8,7,0.2781784939214142,0.3430831268071514,Work,0,0,0,0,0,0,0,1,0,0,2.0,0,0.6931471805599453,1,0,0,0,1,0,0,0,0,0
708,2014-04-09,127547.0,9.0,0,2,9,6,0.3440832392287022,0.7871088534504445,Work,0,0,0,0,0,0,0,1,0,0,8.0,0,2.0794415416798357,1,0,0,0,0,1,0,0,0,0
709,2014-04-10,127547.0,7.0,0,3,10,5,0.33197828600899676,0.40393944467196824,Work,0,0,0,0,0,0,0,1,0,0,9.0,0,2.1972245773362196,1,0,0,0,0,0,1,0,0,0
710,2014-04-11,127547.0,3.0,0,4,11,4,0.3528257054429349,0.6203174637468725,Work,0,0,0,0,0,0,0,1,0,0,7.0,0,1.9459101490553132,1,0,0,0,0,0,0,1,0,0
711,2014-04-12,127547.0,5.0,0,5,12,3,0.36111984005643716,-0.5652537657677071,Weekend,0,0,0,0,0,0,0,1,0,0,3.0,0,1.0986122886681098,0,1,0,0,0,0,0,0,1,0
712,2014-04-13,127547.0,6.0,0,6,13,2,0.36941397466993947,-2.5419571275249053,Weekend,0,0,0,0,0,0,0,1,0,0,5.0,0,1.6094379124341003,0,1,0,0,0,0,0,0,0,1
713,2014-04-14,127547.0,6.0,0,0,14,1,0.37770810928344084,0.6518725915286293,Work,0,0,0,0,0,0,0,1,0,0,6.0,0,1.791759469228055,1,0,0,1,0,0,0,0,0,0
714,2014-04-16,127547.0,3.0,0,2,1,14,0.3548431976462183,0.7307604109830216,Work,0,0,0,0,0,0,0,1,0,0,6.0,0,1.791759469228055,1,0,0,0,0,1,0,0,0,0
715,2014-04-17,127547.0,3.0,0,3,2,13,0.3965380365140945,0.4354945724537251,Work,0,0,0,0,0,0,0,1,0,0,3.0,0,1.0986122886681098,1,0,0,0,0,0,1,0,0,0
716,2014-04-18,127547.0,1.0,0,4,3,12,0.39687428521464163,-2.4427838687822407,Holiday,0,0,0,0,0,0,0,1,0,0,3.0,0,1.0986122886681098,0,0,1,0,0,0,0,1,0,0
717,2014-04-19,127547.0,2.0,0,5,4,11,0.3972105339151897,-1.2459429507741768,Weekend,0,0,0,0,0,0,0,1,0,0,1.0,0,0.0,0,1,0,0,0,0,0,0,1,0
718,2014-04-20,127547.0,1.0,0,6,5,10,0.3975467826157367,-2.6524000747610543,Weekend,0,0,0,0,0,0,0,1,0,0,2.0,0,0.6931471805599453,0,1,0,0,0,0,0,0,0,1
719,2014-04-21,127547.0,2.0,0,0,6,9,0.39788303131628383,0.41746307086414974,Work,0,0,0,0,0,0,0,1,0,0,1.0,0,0.0,1,0,0,1,0,0,0,0,0,0
720,2014-04-23,127547.0,10.0,0,2,8,7,0.20420377980098955,0.7758391649569599,Work,0,0,0,0,0,0,0,1,0,0,2.0,0,0.6931471805599453,1,0,0,0,0,1,0,0,0,0
721,2014-04-24,127547.0,7.0,0,3,9,6,0.25329609008090825,0.44225638554981583,Work,0,0,0,0,0,0,0,1,0,0,10.0,0,2.302585092994046,1,0,0,0,0,0,1,0,0,0
722,2014-04-25,127547.0,4.0,0,4,10,5,0.16250894093311333,0.606793837554691,Work,0,0,0,0,0,0,0,1,0,0,7.0,0,1.9459101490553132,1,0,0,0,0,0,0,1,0,0
723,2014-04-26,127547.0,6.0,0,5,11,4,0.16878558334333027,-0.8041711618295806,Weekend,0,0,0,0,0,0,0,1,0,0,4.0,0,1.3862943611198906,0,1,0,0,0,0,0,0,1,0
724,2014-04-27,127547.0,4.0,0,6,12,3,0.17506222575354913,-2.4472917441796347,Weekend,0,0,0,0,0,0,0,1,0,0,6.0,0,1.791759469228055,0,1,0,0,0,0,0,0,0,1
725,2014-04-28,127547.0,4.0,0,0,13,2,0.18133886816376704,0.43098669705633125,Work,0,0,0,0,0,0,0,1,0,0,4.0,0,1.3862943611198906,1,0,0,1,0,0,0,0,0,0
726,2014-04-29,127547.0,2.0,0,1,14,1,0.21025625641084272,0.37238431689021134,Work,0,0,0,0,0,0,0,1,0,0,4.0,0,1.3862943611198906,1,0,0,0,1,0,0,0,0,0
727,2014-04-30,127547.0,5.0,0,2,0,0,0.11005414364772097,0.8998057383852904,Work,0,0,0,0,0,0,0,1,0,0,2.0,0,0.6931471805599453,1,0,0,0,0,1,0,0,0,0
728,2014-05-01,127547.0,3.0,0,3,1,14,0.0844992424061199,-2.4517996195770286,Holiday,0,0,0,0,0,0,0,1,0,0,5.0,0,1.6094379124341003,0,0,1,0,0,0,1,0,0,0
729,2014-05-02,127547.0,9.0,0,4,2,13,0.1113991384499112,0.4828272641263604,Work,0,0,0,0,0,0,0,1,0,0,3.0,0,1.0986122886681098,1,0,0,0,0,0,0,1,0,0
730,2014-05-03,127547.0,6.0,0,5,3,12,0.10355333543713738,-0.596808893549464,Weekend,0,0,0,0,0,0,0,1,0,0,9.0,0,2.1972245773362196,0,1,0,0,0,0,0,0,1,0
731,2014-05-04,127547.0,2.0,0,6,4,11,0.09570753242436453,-2.519417750537936,Weekend,0,0,0,0,0,0,0,1,0,0,6.0,0,1.791759469228055,0,1,0,0,0,0,0,0,0,1
732,2014-05-05,127547.0,5.0,0,0,5,10,0.08786172941159358,-0.2947812419240768,Work,0,0,0,0,0,0,0,1,0,0,2.0,0,0.6931471805599453,1,0,0,1,0,0,0,0,0,0
733,2014-05-06,127547.0,1.0,0,1,6,9,0.09256921121925749,0.5820005228690248,Work,0,0,0,0,0,0,0,1,0,0,5.0,0,1.6094379124341003,1,0,0,0,1,0,0,0,0,0
734,2014-05-07,127547.0,9.0,0,2,7,8,0.1766313863561041,0.7239985978869308,Work,0,0,0,0,0,0,0,1,0,0,1.0,0,0.0,1,0,0,0,0,1,0,0,0,0
735,2014-05-09,127547.0,3.0,0,4,9,6,0.1268665786750903,0.9178372399748659,Work,0,0,0,0,0,0,0,1,0,0,9.0,0,2.1972245773362196,1,0,0,0,0,0,0,1,0,0
736,2014-05-10,127547.0,6.0,0,5,10,5,0.1396440292958918,-0.3398599958980152,Holiday,0,0,0,0,0,0,0,1,0,0,3.0,0,1.0986122886681098,0,0,1,0,0,0,0,0,1,0
737,2014-05-11,127547.0,4.0,0,6,11,4,0.1524214799166923,-2.244437351296912,Holiday,0,0,0,0,0,0,0,1,0,0,6.0,0,1.791759469228055,0,0,1,0,0,0,0,0,0,1
738,2014-05-12,127547.0,8.0,0,0,12,3,0.16519893053749285,0.3994315692745744,Work,0,0,0,0,0,0,0,1,0,0,4.0,0,1.3862943611198906,1,0,0,1,0,0,0,0,0,0
739,2014-05-13,127547.0,2.0,0,1,13,2,0.2405186394601077,0.6383489653364478,Work,0,0,0,0,0,0,0,1,0,0,8.0,0,2.0794415416798357,1,0,0,0,1,0,0,0,0,0
740,2014-05-14,127547.0,5.0,0,2,14,1,0.282213478327983,0.6090477752533879,Work,0,0,0,0,0,0,0,1,0,0,2.0,0,0.6931471805599453,1,0,0,0,0,1,0,0,0,0
741,2014-05-15,127547.0,5.0,0,3,0,0,0.22236120963054815,0.4580339494406943,Work,0,0,0,0,0,0,0,1,0,0,5.0,0,1.6094379124341003,1,0,0,0,0,0,1,0,0,0
742,2014-05-16,127547.0,7.0,0,4,1,15,0.2606935614929507,0.46479576253678506,Work,0,0,0,0,0,0,0,1,0,0,5.0,0,1.6094379124341003,1,0,0,0,0,0,0,1,0,0
743,2014-05-17,127547.0,7.0,0,5,2,14,0.2750401727163062,-0.6756967130038561,Weekend,0,0,0,0,0,0,0,1,0,0,7.0,0,1.9459101490553132,0,1,0,0,0,0,0,0,1,0
744,2014-05-18,127547.0,1.0,0,6,3,13,0.28938678393966166,-2.526179563634027,Weekend,0,0,0,0,0,0,0,1,0,0,7.0,0,1.9459101490553132,0,1,0,0,0,0,0,0,0,1
745,2014-05-19,127547.0,7.0,0,0,4,12,0.3037333951630162,0.6834277193103863,Work,0,0,0,0,0,0,0,1,0,0,1.0,0,0.0,1,0,0,1,0,0,0,0,0,0
746,2014-05-20,127547.0,7.0,0,1,5,11,0.29364593414659423,0.5617150835807526,Work,0,0,0,0,0,0,0,1,0,0,7.0,0,1.9459101490553132,1,0,0,0,1,0,0,0,0,0
747,2014-05-21,127547.0,2.0,0,2,6,10,0.3951930417119053,0.7690773518608691,Work,0,0,0,0,0,0,0,1,0,0,7.0,0,1.9459101490553132,1,0,0,0,0,1,0,0,0,0
748,2014-05-22,127547.0,6.0,0,3,7,9,0.37636311448125154,0.24841774346188078,Work,0,0,0,0,0,0,0,1,0,0,2.0,0,0.6931471805599453,1,0,0,0,0,0,1,0,0,0
749,2014-05-23,127547.0,5.0,0,4,8,8,0.44226785978853955,0.30476618592930377,Work,0,0,0,0,0,0,0,1,0,0,6.0,0,1.791759469228055,1,0,0,0,0,0,0,1,0,0
750,2014-05-24,127547.0,3.0,0,5,9,7,0.43840099973224433,-0.7681081586504298,Holiday,0,0,0,0,0,0,0,1,0,0,5.0,0,1.6094379124341003,0,0,1,0,0,0,0,0,1,0
751,2014-05-25,127547.0,3.0,0,6,10,6,0.43453413967594906,-2.460815370371816,Weekend,0,0,0,0,0,0,0,1,0,0,3.0,0,1.0986122886681098,0,1,0,0,0,0,0,0,0,1
752,2014-05-26,127547.0,8.0,0,0,11,5,0.4306672796196548,0.48733513952375423,Work,0,0,0,0,0,0,0,1,0,0,3.0,0,1.0986122886681098,1,0,0,1,0,0,0,0,0,0
753,2014-05-27,127547.0,3.0,0,1,12,4,0.4268004195633595,0.3385752514097576,Work,0,0,0,0,0,0,0,1,0,0,8.0,0,2.0794415416798357,1,0,0,0,1,0,0,0,0,0
754,2014-05-28,127547.0,5.0,0,2,13,3,0.33197828600899676,0.7037131585986585,Work,0,0,0,0,0,0,0,1,0,0,3.0,0,1.0986122886681098,1,0,0,0,0,1,0,0,0,0
755,2014-05-29,127547.0,2.0,0,3,14,2,0.3918305547064316,0.3633685660954237,Work,0,0,0,0,0,0,0,1,0,0,5.0,0,1.6094379124341003,1,0,0,0,0,0,1,0,0,0
756,2014-05-30,127547.0,5.0,0,4,15,1,0.33399577821228116,0.7352682863804154,Work,0,0,0,0,0,0,0,1,0,0,2.0,0,0.6931471805599453,1,0,0,0,0,0,0,1,0,0
757,2014-05-31,127547.0,7.0,0,5,0,0,0.3265983068002387,-0.6103325197416455,Weekend,0,0,0,0,0,0,0,1,0,0,5.0,0,1.6094379124341003,0,1,0,0,0,0,0,0,1,0
758,2014-06-01,127547.0,4.0,0,6,1,14,0.31920083538819627,-2.4315141802887563,Weekend,0,0,0,0,0,0,0,1,0,0,7.0,0,1.9459101490553132,0,1,0,0,0,0,0,0,0,1
759,2014-06-02,127547.0,1.0,0,0,2,13,0.3118033639761528,0.7375222240791123,Work,0,0,0,0,0,0,0,1,0,0,4.0,0,1.3862943611198906,1,0,0,1,0,0,0,0,0,0
760,2014-06-03,127547.0,13.0,0,1,3,12,0.32996079380571236,0.7871088534504445,Work,0,0,0,0,0,0,0,1,0,0,1.0,0,0.0,1,0,0,0,1,0,0,0,0,0
761,2014-06-04,127547.0,9.0,0,2,4,11,0.32525331199804847,0.7645694764634753,Work,0,0,0,0,0,0,0,1,0,0,13.0,0,2.5649493574615367,1,0,0,0,0,1,0,0,0,0
762,2014-06-05,127547.0,5.0,0,3,5,10,0.3185283379871011,0.30251224823060685,Work,0,0,0,0,0,0,0,1,0,0,9.0,0,2.1972245773362196,1,0,0,0,0,0,1,0,0,0
763,2014-06-06,127547.0,7.0,0,4,6,9,0.32861579900352217,0.6789198439129924,Work,0,0,0,0,0,0,0,1,0,0,5.0,0,1.6094379124341003,1,0,0,0,0,0,0,1,0,0
764,2014-06-07,127547.0,5.0,0,5,7,8,0.368293145668114,-0.5990628312481608,Weekend,0,0,0,0,0,0,0,1,0,0,7.0,0,1.9459101490553132,0,1,0,0,0,0,0,0,1,0
765,2014-06-08,127547.0,2.0,0,6,8,7,0.4079704923327058,-2.6118291961845097,Weekend,0,0,0,0,0,0,0,1,0,0,5.0,0,1.6094379124341003,0,1,0,0,0,0,0,0,0,1
766,2014-06-09,127547.0,5.0,0,0,9,6,0.44764783899729765,0.4400024478511189,Work,0,0,0,0,0,0,0,1,0,0,2.0,0,0.6931471805599453,1,0,0,1,0,0,0,0,0,0
767,2014-06-10,127547.0,2.0,0,1,10,5,0.4429403571896337,0.25743349425666845,Work,0,0,0,0,0,0,0,1,0,0,5.0,0,1.6094379124341003,1,0,0,0,1,0,0,0,0,0
768,2014-06-11,127547.0,7.0,0,2,11,4,0.44428535199182395,0.633841089939054,Work,0,0,0,0,0,0,0,1,0,0,2.0,0,0.6931471805599453,1,0,0,0,0,1,0,0,0,0
769,2014-06-12,127547.0,6.0,0,3,12,3,0.5895447906282947,0.3227976875188791,Holiday,0,0,0,0,0,0,0,1,0,0,7.0,0,1.9459101490553132,0,0,1,0,0,0,1,0,0,0
770,2014-06-13,127547.0,7.0,0,4,13,2,0.6090472152600426,0.7375222240791123,Work,0,0,0,0,0,0,0,1,0,0,6.0,0,1.791759469228055,1,0,0,0,0,0,0,1,0,0
771,2014-06-14,127547.0,1.0,0,5,14,1,0.6097197126611377,-0.3240824320071367,Weekend,0,0,0,0,0,0,0,1,0,0,7.0,0,1.9459101490553132,0,1,0,0,0,0,0,0,1,0
772,2014-06-15,127547.0,5.0,0,6,0,0,0.6103922100622328,-2.5442110652236023,Holiday,0,0,0,0,0,0,0,1,0,0,1.0,0,0.0,0,0,1,0,0,0,0,0,0,1
773,2014-06-16,127547.0,2.0,0,0,1,14,0.611064707463327,0.47381151333157273,Work,0,0,0,0,0,0,0,1,0,0,5.0,0,1.6094379124341003,1,0,0,1,0,0,0,0,0,0
774,2014-06-17,127547.0,4.0,0,1,2,13,0.5727323556009254,0.3520988776019391,Work,0,0,0,0,0,0,0,1,0,0,2.0,0,0.6931471805599453,1,0,0,0,1,0,0,0,0,0
775,2014-06-18,127547.0,6.0,0,2,3,12,0.5518849361669872,0.467049700235482,Work,0,0,0,0,0,0,0,1,0,0,4.0,0,1.3862943611198906,1,0,0,0,0,1,0,0,0,0
776,2014-06-19,127547.0,2.0,0,3,4,11,0.5814748218151571,0.2754649958462438,Work,0,0,0,0,0,0,0,1,0,0,6.0,0,1.791759469228055,1,0,0,0,0,0,1,0,0,0
777,2014-06-20,127547.0,5.0,0,4,5,10,0.6399820957104027,0.6518725915286293,Holiday,0,0,0,0,0,0,0,1,0,0,2.0,0,0.6931471805599453,0,0,1,0,0,0,0,1,0,0
778,2014-06-21,127547.0,8.0,0,5,6,9,0.614875526069532,-0.7252833423751884,Weekend,0,0,0,0,0,0,0,1,0,0,5.0,0,1.6094379124341003,0,1,0,0,0,0,0,0,1,0
779,2014-06-22,127547.0,1.0,0,6,7,8,0.5897689564286585,-2.474338996563998,Weekend,0,0,0,0,0,0,0,1,0,0,8.0,0,2.0794415416798357,0,1,0,0,0,0,0,0,0,1
780,2014-06-23,127547.0,7.0,0,0,8,7,0.5646623867877878,0.523398142702905,Work,0,0,0,0,0,0,0,1,0,0,1.0,0,0.0,1,0,0,1,0,0,0,0,0,0
781,2014-06-24,127547.0,3.0,0,1,9,6,0.5518849361669872,0.3227976875188791,Work,0,0,0,0,0,0,0,1,0,0,7.0,0,1.9459101490553132,1,0,0,0,1,0,0,0,0,0
782,2014-06-25,127547.0,7.0,0,2,10,5,0.5787848322107785,0.3520988776019391,Holiday,0,0,0,0,0,0,0,1,0,0,3.0,0,1.0986122886681098,0,0,1,0,0,1,0,0,0,0
783,2014-06-26,127547.0,6.0,0,3,11,4,0.5417974751505652,0.2619413696540623,Work,0,0,0,0,0,0,0,1,0,0,7.0,0,1.9459101490553132,1,0,0,0,0,0,1,0,0,0
784,2014-06-27,127547.0,2.0,0,4,12,3,0.5397799829472809,0.6203174637468725,Work,0,0,0,0,0,0,0,1,0,0,6.0,0,1.791759469228055,1,0,0,0,0,0,0,1,0,0
785,2014-06-28,127547.0,4.0,0,5,13,2,0.5310375167330491,-0.6554112737155838,Holiday,0,0,0,0,0,0,0,1,0,0,2.0,0,0.6931471805599453,0,0,1,0,0,0,0,0,1,0
786,2014-06-29,127547.0,4.0,0,6,14,1,0.5222950505188174,-2.580274068402753,Holiday,0,0,0,0,0,0,0,1,0,0,4.0,0,1.3862943611198906,0,0,1,0,0,0,0,0,0,1
787,2014-06-30,127547.0,3.0,0,0,0,0,0.5135525843045847,0.3768921922876052,Holiday,0,0,0,0,0,0,0,1,0,0,4.0,0,1.3862943611198906,0,0,1,1,0,0,0,0,0,0
788,2014-07-01,127547.0,5.0,0,1,1,14,0.5128800869034905,0.3566067529993329,Holiday,0,0,0,0,0,0,0,1,0,0,3.0,0,1.0986122886681098,0,0,1,0,1,0,0,0,0,0
789,2014-07-02,127547.0,7.0,0,2,2,13,0.4537003156071508,0.8366954828217767,Work,0,0,0,0,0,0,0,1,0,0,5.0,0,1.6094379124341003,1,0,0,0,0,1,0,0,0,0
790,2014-07-03,127547.0,4.0,0,3,3,12,0.42545542476117026,0.4152091331654528,Work,0,0,0,0,0,0,0,1,0,0,7.0,0,1.9459101490553132,1,0,0,0,0,0,1,0,0,0
791,2014-07-04,127547.0,1.0,1,4,4,11,0.41587233679556984,0.7375222240791123,Holiday,0,0,0,0,0,0,0,1,0,0,4.0,0,1.3862943611198906,0,0,1,0,0,0,0,1,0,0
792,2014-07-05,127547.0,4.0,0,5,5,10,0.4062892488299685,-1.043088557891454,Holiday,0,0,0,0,0,0,0,1,0,0,1.0,0,0.0,0,0,1,0,0,0,0,0,1,0
793,2014-07-06,127547.0,4.0,0,6,6,9,0.3967061608643681,-2.460815370371816,Weekend,0,0,0,0,0,0,0,1,0,0,4.0,0,1.3862943611198906,0,1,0,0,0,0,0,0,0,1
794,2014-07-07,127547.0,5.0,0,0,7,8,0.3871230728987677,0.4512721363446035,Work,0,0,0,0,0,0,0,1,0,0,4.0,0,1.3862943611198906,1,0,0,1,0,0,0,0,0,0
795,2014-07-08,127547.0,5.0,0,1,8,7,0.37838060668453594,0.4986048280172388,Holiday,0,0,0,0,0,0,0,1,0,0,5.0,0,1.6094379124341003,0,0,1,0,1,0,0,0,0,0
796,2014-07-09,127547.0,8.0,0,2,9,6,0.3023884003608269,0.5188902673055111,Holiday,0,0,0,0,0,0,0,1,0,0,5.0,0,1.6094379124341003,0,0,1,0,0,1,0,0,0,0
797,2014-07-10,127547.0,4.0,0,3,10,5,0.34811822363527095,0.16727598630879167,Work,0,0,0,0,0,0,0,1,0,0,8.0,0,2.0794415416798357,1,0,0,0,0,0,1,0,0,0
798,2014-07-11,127547.0,8.0,1,4,11,4,0.20487627720208468,0.47606545103026965,Work,0,0,0,0,0,0,0,1,0,0,4.0,0,1.3862943611198906,1,0,0,0,0,0,0,1,0,0
799,2014-07-12,127547.0,7.0,0,5,12,3,0.2104804222112065,-0.8560117288996097,Holiday,0,0,0,0,0,0,0,1,0,0,8.0,0,2.0794415416798357,0,0,1,0,0,0,0,0,1,0
800,2014-07-14,127547.0,6.0,0,0,14,1,0.221688712229454,0.6518725915286293,Work,0,0,0,0,0,0,0,1,0,0,7.0,0,1.9459101490553132,1,0,0,1,0,0,0,0,0,0
801,2014-04-01,129635.0,12.0,0,1,1,14,0.0844992424061199,0.577492647471631,Work,0,0,0,0,0,0,0,0,1,0,6.0,0,1.791759469228055,1,0,0,0,1,0,0,0,0,0
802,2014-04-02,129635.0,11.0,0,2,2,13,0.07844676579626672,0.6946974078038708,Work,0,0,0,0,0,0,0,0,1,0,12.0,0,2.4849066497880004,1,0,0,0,0,1,0,0,0,0
803,2014-04-03,129635.0,13.0,0,3,3,12,0.12484908647180684,0.44676426094720967,Work,0,0,0,0,0,0,0,0,1,0,11.0,0,2.3978952727983707,1,0,0,0,0,0,1,0,0,0
804,2014-04-04,129635.0,17.0,0,4,4,11,0.18335636036705144,0.6406029030351448,Work,0,0,0,0,0,0,0,0,1,0,13.0,0,2.5649493574615367,1,0,0,0,0,0,0,1,0,0
805,2014-04-05,129635.0,19.0,0,5,5,10,0.16699225694041347,-0.44579506773677036,Weekend,0,0,0,0,0,0,0,0,1,0,17.0,0,2.833213344056216,0,1,0,0,0,0,0,0,1,0
806,2014-04-06,129635.0,11.0,0,6,6,9,0.15062815351377454,-2.3931972394109087,Weekend,0,0,0,0,0,0,0,0,1,0,19.0,0,2.9444389791664403,0,1,0,0,0,0,0,0,0,1
807,2014-04-07,129635.0,11.0,0,0,7,8,0.1342640500871337,0.7780931026556568,Work,0,0,0,0,0,0,0,0,1,0,11.0,0,2.3978952727983707,1,0,0,1,0,0,0,0,0,0
808,2014-04-08,129635.0,12.0,0,1,8,7,0.2781784939214142,0.3430831268071514,Work,0,0,0,0,0,0,0,0,1,0,11.0,0,2.3978952727983707,1,0,0,0,1,0,0,0,0,0
809,2014-04-09,129635.0,15.0,0,2,9,6,0.3440832392287022,0.7871088534504445,Work,0,0,0,0,0,0,0,0,1,0,12.0,0,2.4849066497880004,1,0,0,0,0,1,0,0,0,0
810,2014-04-10,129635.0,12.0,0,3,10,5,0.33197828600899676,0.40393944467196824,Work,0,0,0,0,0,0,0,0,1,0,15.0,0,2.70805020110221,1,0,0,0,0,0,1,0,0,0
811,2014-04-11,129635.0,12.0,0,4,11,4,0.3528257054429349,0.6203174637468725,Work,0,0,0,0,0,0,0,0,1,0,12.0,0,2.4849066497880004,1,0,0,0,0,0,0,1,0,0
812,2014-04-12,129635.0,9.0,0,5,12,3,0.36111984005643716,-0.5652537657677071,Weekend,0,0,0,0,0,0,0,0,1,0,12.0,0,2.4849066497880004,0,1,0,0,0,0,0,0,1,0
813,2014-04-13,129635.0,5.0,0,6,13,2,0.36941397466993947,-2.5419571275249053,Weekend,0,0,0,0,0,0,0,0,1,0,9.0,0,2.1972245773362196,0,1,0,0,0,0,0,0,0,1
